Country,Date,Forecast Active Cases,Forecast Active Cases Lower Bound,Forecast Active Cases Upper Bound,Forecast Confirmed Cases,Forecast Confirmed Cases Lower Bound,Forecast Confirmed Cases Upper Bound,Forecast New Cases,Forecast New Cases Lower Bound,Forecast New Cases Upper Bound,Lang,Lat,Province,uid
Australia,2020-03-21,213,213,213,221,221,221,37,37,37,153.4,-28.0167,Queensland,Australia - Queensland
Denmark,2020-03-21,1312,1312,1312,1326,1326,1326,71,71,71,9.5018,56.2639,,Denmark
Lebanon,2020-03-21,179,179,179,187,187,187,24,24,24,35.8623,33.8547,,Lebanon
Ghana,2020-03-21,18,18,18,19,19,19,3,3,3,-1.0232,7.9465,,Ghana
Canada,2020-03-21,16,16,16,21,21,21,6,6,6,-63.7443,44.681999999999995,Nova Scotia,Canada - Nova Scotia
US,2020-03-21,25006,25006,25006,25489,25489,25489,6389,6389,6389,-95.7129,37.0902,,US
Colombia,2020-03-21,195,195,195,196,196,196,68,68,68,-74.2973,4.5709,,Colombia
Lithuania,2020-03-21,81,81,81,83,83,83,34,34,34,23.8813,55.1694,,Lithuania
Burkina Faso,2020-03-21,57,57,57,64,64,64,24,24,24,-1.5616,12.2383,,Burkina Faso
Germany,2020-03-21,21896,21896,21896,22213,22213,22213,2365,2365,2365,9.0,51.0,,Germany
Pakistan,2020-03-21,714,714,714,730,730,730,229,229,229,69.3451,30.3753,,Pakistan
Poland,2020-03-21,530,530,530,536,536,536,111,111,111,19.1451,51.9194,,Poland
Slovakia,2020-03-21,177,177,177,178,178,178,41,41,41,19.699,48.669,,Slovakia
Panama,2020-03-21,199,199,199,200,200,200,63,63,63,-80.7821,8.538,,Panama
Afghanistan,2020-03-21,23,23,23,24,24,24,0,0,0,65.0,33.0,,Afghanistan
Austria,2020-03-21,2797,2797,2797,2814,2814,2814,426,426,426,14.5501,47.5162,,Austria
Australia,2020-03-21,221,221,221,229,229,229,108,108,108,144.9631,-37.8136,Victoria,Australia - Victoria
Oman,2020-03-21,40,40,40,52,52,52,4,4,4,57.0,21.0,,Oman
Estonia,2020-03-21,305,305,305,306,306,306,23,23,23,25.0136,58.5953,,Estonia
Saudi Arabia,2020-03-21,376,376,376,392,392,392,48,48,48,45.0,24.0,,Saudi Arabia
Cyprus,2020-03-21,84,84,84,84,84,84,17,17,17,33.4299,35.1264,,Cyprus
France,2020-03-21,53,53,53,53,53,53,8,8,8,-61.5833,16.25,Guadeloupe,France - Guadeloupe
Brazil,2020-03-21,1004,1004,1004,1021,1021,1021,228,228,228,-51.9253,-14.235,,Brazil
Argentina,2020-03-21,151,151,151,158,158,158,30,30,30,-63.6167,-38.4161,,Argentina
Moldova,2020-03-21,78,78,78,80,80,80,14,14,14,28.3699,47.4116,,Moldova
Morocco,2020-03-21,90,90,90,96,96,96,19,19,19,-7.0926,31.7917,,Morocco
Finland,2020-03-21,512,512,512,523,523,523,73,73,73,26.0,64.0,,Finland
Uruguay,2020-03-21,110,110,110,110,110,110,16,16,16,-55.7658,-32.5228,,Uruguay
Peru,2020-03-21,312,312,312,318,318,318,84,84,84,-75.0152,-9.19,,Peru
Egypt,2020-03-21,243,243,243,294,294,294,9,9,9,30.0,26.0,,Egypt
New Zealand,2020-03-21,52,52,52,52,52,52,13,13,13,174.886,-40.9006,,New Zealand
Netherlands,2020-03-21,3493,3493,3493,3631,3631,3631,637,637,637,5.2913,52.1326,,Netherlands
Canada,2020-03-21,21,21,21,26,26,26,6,6,6,-106.4509,52.9399,Saskatchewan,Canada - Saskatchewan
United Kingdom,2020-03-21,8,8,8,10,10,10,0,0,0,-5.3536,36.1408,Gibraltar,United Kingdom - Gibraltar
Vietnam,2020-03-21,77,77,77,94,94,94,3,3,3,108.0,16.0,,Vietnam
Senegal,2020-03-21,42,42,42,47,47,47,9,9,9,-14.4524,14.4974,,Senegal
Tunisia,2020-03-21,59,59,59,60,60,60,6,6,6,9.0,34.0,,Tunisia
Ukraine,2020-03-21,43,43,43,47,47,47,18,18,18,31.1656,48.3794,,Ukraine
Kuwait,2020-03-21,149,149,149,176,176,176,17,17,17,47.75,29.5,,Kuwait
Malta,2020-03-21,71,71,71,73,73,73,9,9,9,14.3754,35.9375,,Malta
Serbia,2020-03-21,169,169,169,171,171,171,36,36,36,21.0059,44.0165,,Serbia
Azerbaijan,2020-03-21,41,41,41,53,53,53,9,9,9,47.5769,40.1431,,Azerbaijan
Dominican Republic,2020-03-21,110,110,110,112,112,112,40,40,40,-70.1627,18.7357,,Dominican Republic
Bosnia and Herzegovina,2020-03-21,90,90,90,93,93,93,4,4,4,17.6791,43.9159,,Bosnia and Herzegovina
France,2020-03-21,31,31,31,32,32,32,0,0,0,-61.0242,14.6415,Martinique,France - Martinique
Brunei,2020-03-21,81,81,81,83,83,83,5,5,5,114.7277,4.5353,,Brunei
Costa Rica,2020-03-21,113,113,113,117,117,117,28,28,28,-83.7534,9.7489,,Costa Rica
France,2020-03-21,45,45,45,45,45,45,17,17,17,55.2471,-21.1351,Reunion,France - Reunion
Mauritius,2020-03-21,13,13,13,14,14,14,2,2,2,57.5,-20.2,,Mauritius
Philippines,2020-03-21,275,275,275,307,307,307,77,77,77,122.0,13.0,,Philippines
Ecuador,2020-03-21,496,496,496,506,506,506,139,139,139,-78.1834,-1.8312,,Ecuador
Australia,2020-03-21,64,64,64,67,67,67,17,17,17,138.6007,-34.9285,South Australia,Australia - South Australia
Czechia,2020-03-21,989,989,989,995,995,995,162,162,162,15.472999999999999,49.8175,,Czechia
Chile,2020-03-21,531,531,531,537,537,537,103,103,103,-71.543,-35.6751,,Chile
Mexico,2020-03-21,197,197,197,203,203,203,39,39,39,-102.5528,23.6345,,Mexico
Australia,2020-03-21,13,13,13,16,16,16,6,6,6,145.9707,-41.4545,Tasmania,Australia - Tasmania
Albania,2020-03-21,72,72,72,76,76,76,6,6,6,20.1683,41.1533,,Albania
Russia,2020-03-21,293,293,293,306,306,306,53,53,53,90.0,60.0,,Russia
Thailand,2020-03-21,368,368,368,411,411,411,89,89,89,101.0,15.0,,Thailand
Belgium,2020-03-21,2485,2485,2485,2815,2815,2815,558,558,558,4.0,50.8333,,Belgium
Canada,2020-03-21,171,171,171,181,181,181,42,42,42,-73.5491,52.9399,Quebec,Canada - Quebec
France,2020-03-21,7,7,7,7,7,7,1,1,1,45.1662,-12.8275,Mayotte,France - Mayotte
United Kingdom,2020-03-21,4720,4720,4720,5018,5018,5018,1035,1035,1035,-3.4360000000000004,55.3781,,United Kingdom
Iran,2020-03-21,11419,11419,11419,20610,20610,20610,966,966,966,53.0,32.0,,Iran
Jordan,2020-03-21,84,84,84,85,85,85,0,0,0,36.51,31.24,,Jordan
Japan,2020-03-21,740,740,740,1007,1007,1007,44,44,44,138.0,36.0,,Japan
Canada,2020-03-21,1,1,1,6,6,6,2,2,2,-57.6604,53.1355,Newfoundland and Labrador,Canada - Newfoundland and Labrador
Greece,2020-03-21,498,498,498,530,530,530,35,35,35,21.8243,39.0742,,Greece
Croatia,2020-03-21,200,200,200,206,206,206,78,78,78,15.2,45.1,,Croatia
Australia,2020-03-21,9,9,9,9,9,9,3,3,3,149.0124,-35.4735,Australian Capital Territory,Australia - Australian Capital Territory
Israel,2020-03-21,675,675,675,712,712,712,183,183,183,35.0,31.0,,Israel
Venezuela,2020-03-21,70,70,70,70,70,70,28,28,28,-66.5897,6.4238,,Venezuela
Ireland,2020-03-21,777,777,777,785,785,785,102,102,102,-7.6921,53.1424,,Ireland
Canada,2020-03-21,409,409,409,424,424,424,153,153,153,-123.1207,49.2827,British Columbia,Canada - British Columbia
Canada,2020-03-21,189,189,189,195,195,195,49,49,49,-116.5765,53.9333,Alberta,Canada - Alberta
Indonesia,2020-03-21,397,397,397,450,450,450,81,81,81,113.9213,-0.7893,,Indonesia
United Kingdom,2020-03-21,32,32,32,32,32,32,18,18,18,-2.3644,49.3723,Channel Islands,United Kingdom - Channel Islands
Andorra,2020-03-21,87,87,87,88,88,88,13,13,13,1.5218,42.5063,,Andorra
Sweden,2020-03-21,1727,1727,1727,1763,1763,1763,124,124,124,16.0,63.0,,Sweden
Portugal,2020-03-21,1263,1263,1263,1280,1280,1280,260,260,260,-8.2245,39.3999,,Portugal
Iraq,2020-03-21,146,146,146,214,214,214,6,6,6,44.0,33.0,,Iraq
"Korea, South",2020-03-21,7157,7157,7157,8799,8799,8799,147,147,147,128.0,36.0,,"Korea, South"
Australia,2020-03-21,89,89,89,90,90,90,26,26,26,115.8605,-31.9505,Western Australia,Australia - Western Australia
Qatar,2020-03-21,454,454,454,481,481,481,11,11,11,51.1839,25.3548,,Qatar
Australia,2020-03-21,426,426,426,436,436,436,83,83,83,151.2093,-33.8688,New South Wales,Australia - New South Wales
South Africa,2020-03-21,240,240,240,240,240,240,38,38,38,22.9375,-30.5595,,South Africa
Italy,2020-03-21,42681,42681,42681,53578,53578,53578,6557,6557,6557,12.0,43.0,,Italy
Switzerland,2020-03-21,6485,6485,6485,6575,6575,6575,1281,1281,1281,8.2275,46.8182,,Switzerland
Iceland,2020-03-21,450,450,450,473,473,473,64,64,64,-19.0208,64.9631,,Iceland
Romania,2020-03-21,315,315,315,367,367,367,59,59,59,24.9668,45.9432,,Romania
Sri Lanka,2020-03-21,76,76,76,77,77,77,4,4,4,81.0,7.0,,Sri Lanka
India,2020-03-21,303,303,303,330,330,330,86,86,86,78.0,21.0,,India
Kazakhstan,2020-03-21,53,53,53,53,53,53,4,4,4,66.9237,48.0196,,Kazakhstan
Hungary,2020-03-21,92,92,92,103,103,103,18,18,18,19.5033,47.1625,,Hungary
Slovenia,2020-03-21,382,382,382,383,383,383,42,42,42,14.9955,46.1512,,Slovenia
Uzbekistan,2020-03-21,43,43,43,43,43,43,10,10,10,64.5853,41.3775,,Uzbekistan
United Arab Emirates,2020-03-21,113,113,113,153,153,153,13,13,13,54.0,24.0,,United Arab Emirates
Spain,2020-03-21,21874,21874,21874,25374,25374,25374,4964,4964,4964,-4.0,40.0,,Spain
Canada,2020-03-21,12,12,12,17,17,17,6,6,6,-66.4619,46.5653,New Brunswick,Canada - New Brunswick
Canada,2020-03-21,13,13,13,18,18,18,1,1,1,-98.8139,53.7609,Manitoba,Canada - Manitoba
Iceland,2020-03-22,531,531,531,568,568,568,95,95,95,-19.0208,64.9631,,Iceland
United Kingdom,2020-03-22,32,32,32,32,32,32,0,0,0,-2.3644,49.3723,Channel Islands,United Kingdom - Channel Islands
Australia,2020-03-22,97,97,97,100,100,100,33,33,33,138.6007,-34.9285,South Australia,Australia - South Australia
Canada,2020-03-22,47,47,47,52,52,52,26,26,26,-106.4509,52.9399,Saskatchewan,Canada - Saskatchewan
Mauritius,2020-03-22,26,26,26,28,28,28,14,14,14,57.5,-20.2,,Mauritius
Portugal,2020-03-22,1581,1581,1581,1600,1600,1600,320,320,320,-8.2245,39.3999,,Portugal
Australia,2020-03-22,19,19,19,19,19,19,10,10,10,149.0124,-35.4735,Australian Capital Territory,Australia - Australian Capital Territory
France,2020-03-22,64,64,64,64,64,64,19,19,19,55.2471,-21.1351,Reunion,France - Reunion
Philippines,2020-03-22,338,338,338,380,380,380,73,73,73,122.0,13.0,,Philippines
Brunei,2020-03-22,86,86,86,88,88,88,5,5,5,114.7277,4.5353,,Brunei
Dominican Republic,2020-03-22,199,199,199,202,202,202,90,90,90,-70.1627,18.7357,,Dominican Republic
Saudi Arabia,2020-03-22,495,495,495,511,511,511,119,119,119,45.0,24.0,,Saudi Arabia
Egypt,2020-03-22,257,257,257,327,327,327,33,33,33,30.0,26.0,,Egypt
France,2020-03-22,43,43,43,44,44,44,12,12,12,-61.0242,14.6415,Martinique,France - Martinique
South Africa,2020-03-22,274,274,274,274,274,274,34,34,34,22.9375,-30.5595,,South Africa
Costa Rica,2020-03-22,130,130,130,134,134,134,17,17,17,-83.7534,9.7489,,Costa Rica
United Kingdom,2020-03-22,13,13,13,15,15,15,5,5,5,-5.3536,36.1408,Gibraltar,United Kingdom - Gibraltar
Indonesia,2020-03-22,437,437,437,514,514,514,64,64,64,113.9213,-0.7893,,Indonesia
Mexico,2020-03-22,245,245,245,251,251,251,48,48,48,-102.5528,23.6345,,Mexico
Finland,2020-03-22,615,615,615,626,626,626,103,103,103,26.0,64.0,,Finland
Morocco,2020-03-22,108,108,108,115,115,115,19,19,19,-7.0926,31.7917,,Morocco
Argentina,2020-03-22,259,259,259,266,266,266,108,108,108,-63.6167,-38.4161,,Argentina
Hungary,2020-03-22,109,109,109,131,131,131,28,28,28,19.5033,47.1625,,Hungary
India,2020-03-22,362,362,362,396,396,396,66,66,66,78.0,21.0,,India
Moldova,2020-03-22,92,92,92,94,94,94,14,14,14,28.3699,47.4116,,Moldova
Italy,2020-03-22,46638,46638,46638,59138,59138,59138,5560,5560,5560,12.0,43.0,,Italy
Brazil,2020-03-22,1519,1519,1519,1546,1546,1546,525,525,525,-51.9253,-14.235,,Brazil
United Kingdom,2020-03-22,5337,5337,5337,5683,5683,5683,665,665,665,-3.4360000000000004,55.3781,,United Kingdom
France,2020-03-22,57,57,57,58,58,58,5,5,5,-61.5833,16.25,Guadeloupe,France - Guadeloupe
Belgium,2020-03-22,3063,3063,3063,3401,3401,3401,586,586,586,4.0,50.8333,,Belgium
Romania,2020-03-22,366,366,366,433,433,433,66,66,66,24.9668,45.9432,,Romania
Cyprus,2020-03-22,91,91,91,95,95,95,11,11,11,33.4299,35.1264,,Cyprus
Australia,2020-03-22,119,119,119,120,120,120,30,30,30,115.8605,-31.9505,Western Australia,Australia - Western Australia
Ireland,2020-03-22,897,897,897,906,906,906,121,121,121,-7.6921,53.1424,,Ireland
Canada,2020-03-22,253,253,253,259,259,259,64,64,64,-116.5765,53.9333,Alberta,Canada - Alberta
Serbia,2020-03-22,219,219,219,222,222,222,51,51,51,21.0059,44.0165,,Serbia
Canada,2020-03-22,409,409,409,424,424,424,0,0,0,-123.1207,49.2827,British Columbia,Canada - British Columbia
Ecuador,2020-03-22,772,772,772,789,789,789,283,283,283,-78.1834,-1.8312,,Ecuador
Japan,2020-03-22,825,825,825,1101,1101,1101,94,94,94,138.0,36.0,,Japan
Albania,2020-03-22,85,85,85,89,89,89,13,13,13,20.1683,41.1533,,Albania
Israel,2020-03-22,845,845,845,883,883,883,171,171,171,35.0,31.0,,Israel
Canada,2020-03-22,415,415,415,425,425,425,48,48,48,-85.3232,51.2538,Ontario,Canada - Ontario
Czechia,2020-03-22,1113,1113,1113,1120,1120,1120,125,125,125,15.472999999999999,49.8175,,Czechia
Thailand,2020-03-22,554,554,554,599,599,599,188,188,188,101.0,15.0,,Thailand
Canada,2020-03-22,210,210,210,219,219,219,38,38,38,-73.5491,52.9399,Quebec,Canada - Quebec
Chile,2020-03-22,623,623,623,632,632,632,95,95,95,-71.543,-35.6751,,Chile
Russia,2020-03-22,350,350,350,367,367,367,61,61,61,90.0,60.0,,Russia
Uruguay,2020-03-22,158,158,158,158,158,158,48,48,48,-55.7658,-32.5228,,Uruguay
France,2020-03-22,11,11,11,11,11,11,4,4,4,45.1662,-12.8275,Mayotte,France - Mayotte
Australia,2020-03-22,19,19,19,22,22,22,6,6,6,145.9707,-41.4545,Tasmania,Australia - Tasmania
Sweden,2020-03-22,1897,1897,1897,1934,1934,1934,171,171,171,16.0,63.0,,Sweden
Azerbaijan,2020-03-22,54,54,54,65,65,65,12,12,12,47.5769,40.1431,,Azerbaijan
Australia,2020-03-22,659,659,659,669,669,669,233,233,233,151.2093,-33.8688,New South Wales,Australia - New South Wales
Jordan,2020-03-22,111,111,111,112,112,112,27,27,27,36.51,31.24,,Jordan
Algeria,2020-03-22,119,119,119,201,201,201,62,62,62,1.6596,28.0339,,Algeria
Spain,2020-03-22,24421,24421,24421,28768,28768,28768,3394,3394,3394,-4.0,40.0,,Spain
Greece,2020-03-22,590,590,590,624,624,624,94,94,94,21.8243,39.0742,,Greece
Bosnia and Herzegovina,2020-03-22,123,123,123,126,126,126,33,33,33,17.6791,43.9159,,Bosnia and Herzegovina
Lebanon,2020-03-22,236,236,236,248,248,248,61,61,61,35.8623,33.8547,,Lebanon
Canada,2020-03-22,23,23,23,28,28,28,7,7,7,-63.7443,44.681999999999995,Nova Scotia,Canada - Nova Scotia
Australia,2020-03-22,251,251,251,259,259,259,38,38,38,153.4,-28.0167,Queensland,Australia - Queensland
Denmark,2020-03-22,1381,1381,1381,1395,1395,1395,69,69,69,9.5018,56.2639,,Denmark
Australia,2020-03-22,285,285,285,355,355,355,126,126,126,144.9631,-37.8136,Victoria,Australia - Victoria
Colombia,2020-03-22,226,226,226,231,231,231,35,35,35,-74.2973,4.5709,,Colombia
Venezuela,2020-03-22,55,55,55,70,70,70,0,0,0,-66.5897,6.4238,,Venezuela
Burkina Faso,2020-03-22,66,66,66,75,75,75,11,11,11,-1.5616,12.2383,,Burkina Faso
Senegal,2020-03-22,62,62,62,67,67,67,20,20,20,-14.4524,14.4974,,Senegal
Germany,2020-03-22,24513,24513,24513,24873,24873,24873,2660,2660,2660,9.0,51.0,,Germany
Canada,2020-03-22,12,12,12,17,17,17,0,0,0,-66.4619,46.5653,New Brunswick,Canada - New Brunswick
Iraq,2020-03-22,156,156,156,233,233,233,19,19,19,44.0,33.0,,Iraq
US,2020-03-22,32681,32681,32681,33276,33276,33276,7787,7787,7787,-95.7129,37.0902,,US
Kuwait,2020-03-22,161,161,161,188,188,188,12,12,12,47.75,29.5,,Kuwait
Iran,2020-03-22,12022,12022,12022,21638,21638,21638,1028,1028,1028,53.0,32.0,,Iran
Ukraine,2020-03-22,69,69,69,73,73,73,26,26,26,31.1656,48.3794,,Ukraine
Switzerland,2020-03-22,7245,7245,7245,7474,7474,7474,899,899,899,8.2275,46.8182,,Switzerland
Latvia,2020-03-22,138,138,138,139,139,139,15,15,15,24.6032,56.8796,,Latvia
Denmark,2020-03-22,115,115,115,115,115,115,23,23,23,-6.9118,61.8926,Faroe Islands,Denmark - Faroe Islands
Poland,2020-03-22,626,626,626,634,634,634,98,98,98,19.1451,51.9194,,Poland
Estonia,2020-03-22,324,324,324,326,326,326,20,20,20,25.0136,58.5953,,Estonia
Tunisia,2020-03-22,71,71,71,75,75,75,15,15,15,9.0,34.0,,Tunisia
Cote d'Ivoire,2020-03-22,13,13,13,14,14,14,0,0,0,-5.5471,7.54,,Cote d'Ivoire
San Marino,2020-03-22,151,151,151,175,175,175,31,31,31,12.4578,43.9424,,San Marino
Afghanistan,2020-03-22,38,38,38,40,40,40,16,16,16,65.0,33.0,,Afghanistan
Slovenia,2020-03-22,412,412,412,414,414,414,31,31,31,14.9955,46.1512,,Slovenia
Pakistan,2020-03-22,766,766,766,776,776,776,46,46,46,69.3451,30.3753,,Pakistan
Ghana,2020-03-22,22,22,22,23,23,23,4,4,4,-1.0232,7.9465,,Ghana
Malta,2020-03-22,88,88,88,90,90,90,17,17,17,14.3754,35.9375,,Malta
Oman,2020-03-22,38,38,38,55,55,55,3,3,3,57.0,21.0,,Oman
Andorra,2020-03-22,111,111,111,113,113,113,25,25,25,1.5218,42.5063,,Andorra
Bulgaria,2020-03-22,181,181,181,187,187,187,24,24,24,25.4858,42.7339,,Bulgaria
Qatar,2020-03-22,461,461,461,494,494,494,13,13,13,51.1839,25.3548,,Qatar
Canada,2020-03-22,4,4,4,9,9,9,3,3,3,-57.6604,53.1355,Newfoundland and Labrador,Canada - Newfoundland and Labrador
Malaysia,2020-03-22,1157,1157,1157,1306,1306,1306,123,123,123,112.5,2.5,,Malaysia
Cuba,2020-03-22,34,34,34,35,35,35,14,14,14,-80.0,22.0,,Cuba
Turkey,2020-03-22,1206,1206,1206,1236,1236,1236,566,566,566,35.2433,38.9637,,Turkey
Canada,2020-03-22,15,15,15,20,20,20,2,2,2,-98.8139,53.7609,Manitoba,Canada - Manitoba
Peru,2020-03-22,357,357,357,363,363,363,45,45,45,-75.0152,-9.19,,Peru
Armenia,2020-03-22,192,192,192,194,194,194,34,34,34,45.0382,40.0691,,Armenia
North Macedonia,2020-03-22,113,113,113,115,115,115,30,30,30,21.7453,41.6086,,North Macedonia
Singapore,2020-03-22,309,309,309,455,455,455,23,23,23,103.8333,1.2833,,Singapore
Croatia,2020-03-22,248,248,248,254,254,254,48,48,48,15.2,45.1,,Croatia
Netherlands,2020-03-22,4023,4023,4023,4204,4204,4204,573,573,573,5.2913,52.1326,,Netherlands
Norway,2020-03-22,2377,2377,2377,2385,2385,2385,267,267,267,8.4689,60.472,,Norway
"Korea, South",2020-03-22,5941,5941,5941,8961,8961,8961,162,162,162,128.0,36.0,,"Korea, South"
United Arab Emirates,2020-03-22,113,113,113,153,153,153,0,0,0,54.0,24.0,,United Arab Emirates
Luxembourg,2020-03-22,784,784,784,798,798,798,128,128,128,6.1296,49.8153,,Luxembourg
Slovakia,2020-03-22,178,178,178,185,185,185,7,7,7,19.699,48.669,,Slovakia
Uzbekistan,2020-03-22,43,43,43,43,43,43,0,0,0,64.5853,41.3775,,Uzbekistan
Sri Lanka,2020-03-22,79,79,79,82,82,82,5,5,5,81.0,7.0,,Sri Lanka
France,2020-03-22,13144,13144,13144,16018,16018,16018,1736,1736,1736,2.2137,46.2276,,France
Vietnam,2020-03-22,96,96,96,113,113,113,19,19,19,108.0,16.0,,Vietnam
Kazakhstan,2020-03-22,60,60,60,60,60,60,7,7,7,66.9237,48.0196,,Kazakhstan
Lithuania,2020-03-22,141,141,141,143,143,143,60,60,60,23.8813,55.1694,,Lithuania
Austria,2020-03-22,3557,3557,3557,3582,3582,3582,768,768,768,14.5501,47.5162,,Austria
Taiwan*,2020-03-22,139,139,139,169,169,169,16,16,16,121.0,23.7,,Taiwan*
New Zealand,2020-03-22,102,102,102,102,102,102,50,50,50,174.886,-40.9006,,New Zealand
Panama,2020-03-22,310,310,310,313,313,313,113,113,113,-80.7821,8.538,,Panama
Bahrain,2020-03-22,183,183,183,334,334,334,29,29,29,50.55,26.0275,,Bahrain
Australia,2020-03-23,659,659,659,669,669,669,0,0,0,151.2093,-33.8688,New South Wales,Australia - New South Wales
Spain,2020-03-23,30250,30250,30250,35136,35136,35136,6368,6368,6368,-4.0,40.0,,Spain
New Zealand,2020-03-23,102,102,102,102,102,102,0,0,0,174.886,-40.9006,,New Zealand
Romania,2020-03-23,505,505,505,576,576,576,143,143,143,24.9668,45.9432,,Romania
Peru,2020-03-23,389,389,389,395,395,395,32,32,32,-75.0152,-9.19,,Peru
Ireland,2020-03-23,1114,1114,1114,1125,1125,1125,219,219,219,-7.6921,53.1424,,Ireland
Egypt,2020-03-23,291,291,291,366,366,366,39,39,39,30.0,26.0,,Egypt
Switzerland,2020-03-23,8544,8544,8544,8795,8795,8795,1321,1321,1321,8.2275,46.8182,,Switzerland
Argentina,2020-03-23,294,294,294,301,301,301,35,35,35,-63.6167,-38.4161,,Argentina
Iran,2020-03-23,13306,13306,13306,23049,23049,23049,1411,1411,1411,53.0,32.0,,Iran
Denmark,2020-03-23,118,118,118,118,118,118,3,3,3,-6.9118,61.8926,Faroe Islands,Denmark - Faroe Islands
Qatar,2020-03-23,468,468,468,501,501,501,7,7,7,51.1839,25.3548,,Qatar
San Marino,2020-03-23,163,163,163,187,187,187,12,12,12,12.4578,43.9424,,San Marino
Pakistan,2020-03-23,864,864,864,875,875,875,99,99,99,69.3451,30.3753,,Pakistan
Iraq,2020-03-23,186,186,186,266,266,266,33,33,33,44.0,33.0,,Iraq
Denmark,2020-03-23,1425,1425,1425,1450,1450,1450,55,55,55,9.5018,56.2639,,Denmark
Colombia,2020-03-23,271,271,271,277,277,277,46,46,46,-74.2973,4.5709,,Colombia
Oman,2020-03-23,49,49,49,66,66,66,11,11,11,57.0,21.0,,Oman
Andorra,2020-03-23,131,131,131,133,133,133,20,20,20,1.5218,42.5063,,Andorra
Algeria,2020-03-23,148,148,148,230,230,230,29,29,29,1.6596,28.0339,,Algeria
Sri Lanka,2020-03-23,94,94,94,97,97,97,15,15,15,81.0,7.0,,Sri Lanka
Bahrain,2020-03-23,226,226,226,377,377,377,43,43,43,50.55,26.0275,,Bahrain
Panama,2020-03-23,339,339,339,345,345,345,32,32,32,-80.7821,8.538,,Panama
Norway,2020-03-23,2610,2610,2610,2621,2621,2621,236,236,236,8.4689,60.472,,Norway
Turkey,2020-03-23,1492,1492,1492,1529,1529,1529,293,293,293,35.2433,38.9637,,Turkey
Azerbaijan,2020-03-23,61,61,61,72,72,72,7,7,7,47.5769,40.1431,,Azerbaijan
India,2020-03-23,462,462,462,499,499,499,103,103,103,78.0,21.0,,India
Belgium,2020-03-23,3392,3392,3392,3743,3743,3743,342,342,342,4.0,50.8333,,Belgium
Australia,2020-03-23,25,25,25,28,28,28,6,6,6,145.9707,-41.4545,Tasmania,Australia - Tasmania
Uzbekistan,2020-03-23,46,46,46,46,46,46,3,3,3,64.5853,41.3775,,Uzbekistan
Chile,2020-03-23,736,736,736,746,746,746,114,114,114,-71.543,-35.6751,,Chile
Ecuador,2020-03-23,960,960,960,981,981,981,192,192,192,-78.1834,-1.8312,,Ecuador
United Kingdom,2020-03-23,13,13,13,15,15,15,0,0,0,-5.3536,36.1408,Gibraltar,United Kingdom - Gibraltar
Canada,2020-03-23,454,454,454,472,472,472,48,48,48,-123.1207,49.2827,British Columbia,Canada - British Columbia
Dominican Republic,2020-03-23,242,242,242,245,245,245,43,43,43,-70.1627,18.7357,,Dominican Republic
Saudi Arabia,2020-03-23,546,546,546,562,562,562,51,51,51,45.0,24.0,,Saudi Arabia
Indonesia,2020-03-23,501,501,501,579,579,579,65,65,65,113.9213,-0.7893,,Indonesia
Canada,2020-03-23,15,15,15,20,20,20,0,0,0,-98.8139,53.7609,Manitoba,Canada - Manitoba
North Macedonia,2020-03-23,133,133,133,136,136,136,21,21,21,21.7453,41.6086,,North Macedonia
Czechia,2020-03-23,1229,1229,1229,1236,1236,1236,116,116,116,15.472999999999999,49.8175,,Czechia
Estonia,2020-03-23,350,350,350,352,352,352,26,26,26,25.0136,58.5953,,Estonia
Brazil,2020-03-23,1888,1888,1888,1924,1924,1924,378,378,378,-51.9253,-14.235,,Brazil
Tunisia,2020-03-23,85,85,85,89,89,89,14,14,14,9.0,34.0,,Tunisia
Lithuania,2020-03-23,177,177,177,179,179,179,36,36,36,23.8813,55.1694,,Lithuania
Taiwan*,2020-03-23,165,165,165,195,195,195,26,26,26,121.0,23.7,,Taiwan*
Austria,2020-03-23,4444,4444,4444,4474,4474,4474,892,892,892,14.5501,47.5162,,Austria
Luxembourg,2020-03-23,861,861,861,875,875,875,77,77,77,6.1296,49.8153,,Luxembourg
Bulgaria,2020-03-23,195,195,195,201,201,201,14,14,14,25.4858,42.7339,,Bulgaria
Cuba,2020-03-23,39,39,39,40,40,40,5,5,5,-80.0,22.0,,Cuba
Singapore,2020-03-23,363,363,363,509,509,509,54,54,54,103.8333,1.2833,,Singapore
Armenia,2020-03-23,233,233,233,235,235,235,41,41,41,45.0382,40.0691,,Armenia
Croatia,2020-03-23,309,309,309,315,315,315,61,61,61,15.2,45.1,,Croatia
Jordan,2020-03-23,126,126,126,127,127,127,15,15,15,36.51,31.24,,Jordan
Canada,2020-03-23,492,492,492,503,503,503,78,78,78,-85.3232,51.2538,Ontario,Canada - Ontario
France,2020-03-23,52,52,52,53,53,53,9,9,9,-61.0242,14.6415,Martinique,France - Martinique
South Africa,2020-03-23,402,402,402,402,402,402,128,128,128,22.9375,-30.5595,,South Africa
